V1,V2
X,1051442
X,1051217
X,1051377
X,1051644
X,1051174
X,1051521
X,1051267
X,1051382
X,1052013
X,1051752
X,1051378
X,1051399
X,1051307
X,1051914
X,1051901
X,1051434
X,1051243
X,1051418
X,1051131
X,1051278
X,1051256
X,1050882
X,1051259
X,1051369
X,1052826
X,1051078
X,1051468
X,1051159
X,1051233
X,1051364
X,1051471
X,1051252
X,1051463
X,1051401
X,1051377
X,1051616
X,1052659
X,1051302
X,1051245
X,1051449
X,1052538
X,1051521
X,1051330
X,1051299
X,1051417
X,1052546
X,1051348
X,1051274
X,1051200
X,1051872
X,1052790
X,1051389
X,1051272
X,1051954
X,1051348
X,1053078
X,1051343
X,1051418
X,1051450
X,1052231
X,1052078
X,1051393
X,1052056
X,1052362
X,1051184
X,1051633
X,1051524
X,1051266
X,1051518
X,1052320
X,1051417
X,1051333
X,1051543
X,1051509
X,1052628
X,1051652
X,1051329
X,1051405
X,1051479
X,1051384
X,1052065
X,1052650
X,1051351
X,1051210
X,1051736
X,1051218
X,1052137
X,1051529
X,1051187
X,1051333
X,1051241
X,1051430
X,1053084
X,1051574
X,1051165
X,1051499
X,1051455
X,1051225
X,1051368
X,1051443
X,1051329
X,1051515
X,1051466
X,1052201
X,1051373
X,1052297
X,1051352
X,1051542
X,1051567
X,1051375
X,1051469
X,1051154
X,1051296
X,1051623
X,1051325
X,1052114
X,1052875
X,1051259
X,1051236
X,1051270
X,1051147
X,1051644
X,1051402
X,1051275
X,1052001
X,1051028
X,1051399
X,1051425
X,1052445
X,1053908
X,1051453
X,1051268
X,1051222
X,1051411
X,1051222
X,1051245
X,1051487
X,1051146
X,1051269
X,1052764
X,1051991
X,1051334
X,1051394
X,1051311
X,1051320
X,1051460
X,1051542
X,1051440
X,1052349
X,1051891
X,1051515
X,1051700
X,1052810
X,1051568
X,1052591
X,1051052
X,1051341
X,1051292
X,1052437
X,1051429
X,1051410
X,1051147
X,1051298
X,1051409
X,1051240
X,1051868
X,1051343
X,1051614
X,1052161
X,1052805
X,1051479
X,1051243
X,1051488
X,1051274
X,1053345
X,1051290
X,1051905
X,1051443
X,1051606
X,1051708
X,1051529
X,1052612
X,1051545
X,1051340
X,1051374
X,1052586
X,1051254
X,1051159
X,1051286
X,1054420
X,1051666
X,1051307
X,1050836
X,1051431
X,1051307
X,1052359
X,1051656
X,1051454
X,1051304
X,1051537
X,1051628
X,1051348
X,1052599
X,1051664
X,1051372
X,1051508
X,1051249
X,1052585
X,1052168
X,1051348
X,1051679
X,1051323
X,1051348
X,1052565
X,1051615
X,1051401
X,1051358
X,1051302
X,1051469
X,1052158
X,1051334
X,1051325
X,1051414
X,1051245
X,1051347
X,1052145
X,1051372
X,1051410
X,1051355
X,1052381
X,1051443
X,1051752
X,1051582
X,1051224
X,1051350
X,1051284
X,1051660
X,1051426
X,1051185
X,1051435
X,1051412
X,1051259
X,1051304
X,1051576
X,1051157
X,1051345
X,1051834
X,1051350
X,1051431
X,1051315
X,1051435
X,1051719
X,1051879
X,1051454
X,1052224
X,1051575
X,1052358
X,1050989
X,1051597
X,1051303
X,1051260
X,1051285
X,1051277
X,1051059
X,1051498
X,1051465
X,1051432
X,1051595
X,1051218
X,1051403
X,1051229
X,1051195
X,1052387
X,1051330
X,1051745
X,1051293
X,1051328
X,1051677
X,1051246
X,1050941
X,1051303
X,1051410
X,1051641
X,1051355
X,1051337
X,1051413
X,1052352
X,1052723
X,1051404
X,1051360
X,1051752
X,1051237
X,1051424
X,1051205
X,1051392
X,1051657
X,1051430
X,1051102
X,1051512
X,1052141
X,1051167
X,1051406
X,1051330
X,1051548
X,1051719
X,1051340
X,1051539
X,1052595
X,1051950
X,1051606
X,1051859
X,1051765
X,1051328
X,1051350
X,1051454
X,1051496
X,1051548
X,1051858
X,1052415
X,1051453
X,1051285
X,1051213
X,1051612
X,1051477
X,1051368
X,1051535
X,1051265
X,1051316
X,1051531
X,1051596
X,1051246
X,1051454
X,1051319
X,1052301
X,1051350
X,1051166
X,1051903
X,1051435
X,1051271
Y,1054502
Y,1052082
Y,1052249
Y,1051683
Y,1051931
Y,1052044
Y,1051263
Y,1051101
Y,1051377
Y,1051424
Y,1051710
Y,1051507
Y,1052913
Y,1051242
Y,1051539
Y,1051295
Y,1051955
Y,1050996
Y,1051243
Y,1051695
Y,1052360
Y,1051410
Y,1051370
Y,1051300
Y,1051502
Y,1051410
Y,1051480
Y,1051411
Y,1052104
Y,1051275
Y,1051438
Y,1051638
Y,1051358
Y,1052001
Y,1051300
Y,1051617
Y,1051640
Y,1051472
Y,1051503
Y,1051368
Y,1052047
Y,1051413
Y,1051450
Y,1051464
Y,1051360
Y,1051207
Y,1052595
Y,1051125
Y,1051369
Y,1051362
Y,1051549
Y,1051409
Y,1050974
Y,1051406
Y,1051264
Y,1051403
Y,1051453
Y,1051340
Y,1051458
Y,1051533
Y,1051609
Y,1051267
Y,1051261
Y,1051342
Y,1051197
Y,1051384
Y,1051305
Y,1051253
Y,1051514
Y,1051560
Y,1051455
Y,1051327
Y,1051495
Y,1051344
Y,1051410
Y,1051391
Y,1051383
Y,1051188
Y,1051736
Y,1051975
Y,1051692
Y,1051161
Y,1051422
Y,1051240
Y,1051334
Y,1051294
Y,1051338
Y,1051447
Y,1051480
Y,1051397
Y,1051674
Y,1051360
Y,1051264
Y,1051396
Y,1051205
Y,1056324
Y,1051632
Y,1051635
Y,1051950
Y,1051280
Y,1052113
Y,1051187
Y,1051462
Y,1051294
Y,1051487
Y,1051352
Y,1051522
Y,1051102
Y,1051294
Y,1051393
Y,1051354
Y,1051646
Y,1051359
Y,1051422
Y,1051245
Y,1052910
Y,1051707
Y,1051245
Y,1051394
Y,1051314
Y,1051375
Y,1051539
Y,1051684
Y,1051666
Y,1051329
Y,1051380
Y,1051320
Y,1051700
Y,1051266
Y,1051408
Y,1052492
Y,1051756
Y,1051363
Y,1051447
Y,1051917
Y,1051811
Y,1051728
Y,1052157
Y,1052021
Y,1051615
Y,1051529
Y,1051202
Y,1051389
Y,1051362
Y,1052818
Y,1051388
Y,1051361
Y,1051286
Y,1051414
Y,1052036
Y,1051511
Y,1051376
Y,1051873
Y,1052388
Y,1051556
Y,1051272
Y,1051794
Y,1051347
Y,1051339
Y,1052341
Y,1051362
Y,1051451
Y,1051471
Y,1051286
Y,1051757
Y,1051581
Y,1051317
Y,1053107
Y,1051380
Y,1051679
Y,1051466
Y,1051363
Y,1051430
Y,1051463
Y,1051662
Y,1051657
Y,1051457
Y,1052195
Y,1051356
Y,1051468
Y,1051717
Y,1051387
Y,1051422
Y,1051368
Y,1051386
Y,1052186
Y,1051390
Y,1051085
Y,1051438
Y,1051579
Y,1051362
Y,1051710
Y,1051346
Y,1051821
Y,1051552
Y,1051349
Y,1051462
Y,1051446
Y,1052038
Y,1051710
Y,1051478
Y,1051575
Y,1053091
Y,1051132
Y,1051384
Y,1051376
Y,1051300
Y,1051645
Y,1051789
Y,1051401
Y,1051434
Y,1051269
Y,1051534
Y,1051393
Y,1051575
Y,1051342
Y,1051320
Y,1052300
Y,1051638
Y,1051467
Y,1051359
Y,1051320
Y,1051342
Y,1052613
Y,1051030
Y,1051471
Y,1051583
Y,1052610
Y,1051391
Y,1051287
Y,1051402
Y,1051794
Y,1051358
Y,1051282
Y,1053002
Y,1050996
Y,1052428
Y,1051374
Y,1051745
Y,1051363
Y,1051508
Y,1051449
Y,1053450
Y,1051913
Y,1051469
Y,1051559
Y,1051316
Y,1051628
Y,1051315
Y,1051427
Y,1051341
Y,1051578
Y,1051438
Y,1051423
Y,1051507
Y,1052053
Y,1050970
Y,1051351
Y,1051510
Y,1051492
Y,1051325
Y,1052435
Y,1051386
Y,1051372
Y,1051434
Y,1051327
Y,1051624
Y,1052168
Y,1051502
Y,1051245
Y,1051432
Y,1052077
Y,1051406
Y,1051322
Y,1051652
Y,1051314
Y,1051602
Y,1051146
Y,1051542
Y,1051944
Y,1051507
Y,1051735
Y,1051295
Y,1051307
Y,1051341
Y,1051398
Y,1051539
Y,1051449
Y,1052025
Y,1051795
Y,1052546
Y,1051528
Y,1051640
Y,1051387
Y,1051953
Y,1051475
Y,1051486
Y,1051338
Y,1051501
Y,1051470
Y,1051895
Y,1051360
Y,1051459
Y,1051659
Y,1051851
Y,1051373
Y,1050965
Y,1051648
Y,1051637
Y,1051312
Y,1051347
Y,1050867
Y,1051134
Y,1051317
Y,1051644
Y,1051253
Y,1050953
Y,1051730
Y,1051467
Y,1051284
Y,1051341
Y,1051486
Y,1051594
Y,1052727
Y,1057591
Y,1052255
Y,1052116
Y,1051660
Y,1052641
Y,1051756
Y,1051522
Y,1052046
Y,1051808
Y,1051235
Y,1051318
Y,1053243
Y,1051558
Y,1051710
Y,1051534
Y,1051699
Y,1051208
Y,1052376
Y,1051427
Y,1051404
Y,1054828
Y,1053203
Y,1052188
Y,1051889
Y,1051550
Y,1051244
Y,1052311
Y,1051407
Y,1051439
Y,1051325
Y,1051439
Y,1051724
Y,1051874
Y,1051504
Y,1051489
Y,1051532
Y,1051031
Y,1051724
Y,1051428
Y,1051198
Y,1051367
Y,1052528
Y,1051512
Y,1051278
Y,1051306
Y,1052835
Y,1051645
Y,1051376
Y,1051731
Y,1051304
Y,1051052
Y,1051387
Y,1051285
Y,1051362
Y,1051781
Y,1051335
Y,1051528
Y,1052813
Y,1051470
Y,1051280
Y,1051309
Y,1051622
Y,1051316
Y,1051617
Y,1051400
Y,1052891
Y,1051683
Y,1051340
Y,1051314
Y,1051397
Y,1051406
Y,1051300
Y,1051605
Y,1051889
Y,1051256
Y,1051886
Y,1052002
Y,1051187
Y,1051367
Y,1051467
Y,1051592
Y,1051489
Y,1051355
Y,1051219
Y,1051777
Y,1051589
Y,1051279
Y,1050971
Y,1051365
Y,1051553
Y,1051358
Y,1051581
Y,1051174
Y,1051352
Y,1052273
Y,1051258
Y,1051286
Y,1052126
Y,1051425
Y,1051242
Y,1052195
Y,1051471
Y,1051380
Y,1051440
Y,1051272
Y,1051385
Y,1051712
Y,1051352
Y,1051298
Y,1051369
Y,1051293
Y,1051524
Y,1051340
Y,1051363
Y,1051345
Y,1051369
Y,1051430
Y,1051674
Y,1051297
Y,1051033
Y,1052090
Y,1051513
Y,1051879
Y,1051488
Y,1053013
Y,1051533
Y,1051483
Y,1051761
Y,1052095
Y,1051472
Y,1051557
Y,1050964
Y,1051335
Y,1051381
Y,1052531
Y,1051446
Y,1051317
Y,1051344
Y,1051258
Y,1051415
Y,1051156
Y,1051490
Y,1051370
Y,1052699
Y,1051324
Y,1051389
Y,1051384
Y,1051452
Y,1053022
Y,1051945
Y,1051500
Y,1052857
Y,1051531
Y,1052931
Y,1051019
Y,1051640
Y,1051284
Y,1051452
Y,1051422
Y,1052710
Y,1051359
Y,1051527
Y,1051728
Y,1052615
Y,1051427
Y,1052593
Y,1051106
Y,1051951
Y,1051472
Y,1052355
Y,1051390
Y,1052174
Y,1051779
Y,1050861
Y,1051273
Y,1051475
Y,1051352
Y,1051300
Y,1052209
Y,1051509
Y,1051813
Y,1052204
Y,1051756
Y,1051431
Y,1052797
Y,1051441
Y,1051415
Y,1051087
Y,1051852
Y,1051580
Y,1051262
Y,1051634
Y,1051692
Y,1050987
Y,1051397
Y,1051439
Y,1052361
Y,1052499
Y,1051578
Y,1051375
Y,1051449
Y,1051610
Y,1051351
Y,1051312
Y,1051426
Y,1052526
Y,1051395
Y,1051257
Y,1051392
Y,1051324
Y,1051658
Y,1052501
Y,1051843
Y,1051432
Y,1051388
Y,1052611
Y,1051612
Y,1051313
Y,1051498
Y,1051406
Y,1051495
Y,1051985
Y,1051739
Y,1051272
Y,1051490
Y,1051207
Y,1051549
Y,1051297
Y,1051473
Y,1051254
Y,1051505
Y,1051494
Y,1051330
Y,1051526
Y,1051409
Y,1051482
Y,1051360
Y,1051356
Y,1051391
Y,1051397
Y,1051714
Y,1051349
Y,1051315
Y,1051530
Y,1055311
Y,1052012
Y,1051324
Y,1052598
Y,1051331
Y,1051557
Y,1051399
Y,1051462
Y,1051661
Y,1051688
Y,1051309
Y,1051449
Y,1051440
Y,1051971
Y,1051299
Y,1051730
Y,1051027
Y,1052727
Y,1060880
Y,1051561
Y,1051311
Y,1052274
Y,1053069
Y,1051962
Y,1051818
Y,1051620
Y,1051480
Y,1051338
Y,1051725
Y,1052276
Y,1051718
Y,1051524
Y,1051794
Y,1051423
Y,1051993
Y,1051457
Y,1052347
Y,1051480
Y,1051487
Y,1051429
Y,1051469
Y,1051652
Y,1051499
Y,1052288
Y,1051297
Y,1051356
Y,1051276
Y,1051210
Y,1052131
Y,1051628
Y,1051480
Y,1052346
Y,1051737
Y,1051371
Y,1051407
Y,1051255
Y,1051400
Y,1051423
Y,1051494
Y,1051287
Y,1051391
Y,1051744
Y,1051370
Y,1051713
Y,1051774
Y,1051729
Y,1051351
Y,1052378
Y,1051421
Y,1052932
Y,1051399
Y,1051376
Y,1052442
Y,1051789
Y,1051430
Y,1052056
Y,1051331
Y,1051538
Y,1051455
Y,1051575
Y,1052206
Y,1052677
Y,1051542
Y,1051487
Y,1051405
Y,1052258
Y,1051491
Y,1051300
Y,1051417
Y,1051331
Y,1052108
Y,1051349
Y,1051904
Y,1051432
Y,1053850
Y,1052504
Y,1052166
Y,1051300
Y,1053130
Y,1051583
Y,1056872
Y,1053026
Y,1051357
Y,1051349
Y,1052457
Y,1051736
Y,1051962
Y,1051803
Y,1051419
Y,1051248
Y,1051878
Y,1051459
Y,1051344
Y,1051231
Y,1052134
Y,1051283
Y,1051364
Y,1051448
Y,1051429
Y,1051328
Y,1051617
Y,1051438
Y,1051182
Y,1051290
Y,1051514
Y,1051346
Y,1051557
Y,1052008
Y,1051289
Y,1051355
Y,1051354
Y,1051312
Y,1051296
Y,1051448
Y,1051475
Y,1051393
Y,1051919
Y,1051337
Y,1051545
Y,1051422
Y,1051731
Y,1051304
Y,1051596
Y,1051865
Y,1051726
Y,1051369
Y,1051431
Y,1051612
Y,1051543
Y,1052206
Y,1052282
Y,1057172
Y,1051766
Y,1051911
Y,1052256
Y,1051425
Y,1051658
Y,1051615
Y,1053310
Y,1052075
Y,1051636
Y,1052148
Y,1051758
Y,1051329
Y,1052775
Y,1051183
Y,1052582
Y,1051440
Y,1051671
Y,1051295
Y,1051317
Y,1051465
Y,1052499
Y,1051064
Y,1051735
Y,1051281
Y,1051471
Y,1051522
Y,1051314
Y,1052845
Y,1050997
Y,1051829
Y,1051273
Y,1052895
Y,1051407
Y,1051576
Y,1051285
Y,1051546
Y,1053101
Y,1055108
Y,1051340
Y,1051911
Y,1051257
Y,1051457
Y,1051500
Y,1051472
Y,1051848
Y,1051390
Y,1051387
Y,1051313
Y,1051561
Y,1058223
Y,1052280
Y,1052937
Y,1052412
Y,1051489
Y,1052269
Y,1051160
Y,1051284
Y,1052357
Y,1051667
Y,1051217
Y,1051797
Y,1052849
Y,1051659
Y,1051452
Y,1051367
Y,1051204
Y,1051458
Y,1051189
Y,1051337
Y,1051557
Y,1051330
Y,1051644
Y,1051406
Y,1051729
Y,1051338
Y,1051592
Y,1051714
Y,1051638
Y,1051564
Y,1051279
Y,1051877
Y,1051405
Y,1051594
Y,1051544
Y,1052824
Y,1051428
Y,1051438
Y,1050761
Y,1051471
Y,1051514
Y,1051399
Y,1051813
Y,1051348
Y,1051467
Y,1051348
Y,1051171
Y,1051605
Y,1051272
Y,1051434
Y,1051429
Y,1051471
Y,1051634
Y,1051879
Y,1051519
Y,1051392
Y,1051834
Y,1051449
Y,1051795
Y,1051288
Y,1052542
Y,1051753
Y,1051538
Y,1051196
Y,1051342
Y,1051577
Y,1051470
Y,1051368
Y,1051280
Y,1051718
Y,1051374
Y,1051401
Y,1051512
Y,1051535
Y,1051494
Y,1052040
Y,1051395
Y,1051410
Y,1051293
Y,1051353
Y,1051458
Y,1052684
Y,1051557
Y,1051811
Y,1051335
Y,1051456
Y,1051387
Y,1051615
Y,1051668
Y,1052581
Y,1051525
Y,1051223
Y,1051419
Y,1057126
Y,1115851
Y,1172222
Y,1070360
Y,1061337
Y,1074834
Y,1072811
Y,1063268
Y,1064658
Y,1066159
Y,1051785
Y,1056896
Y,1061388
Y,1053829
Y,1052612
Y,1051645
Y,1053024
Y,1051499
Y,1051428
Y,1052876
Y,1051458
Y,1051258
Y,1051242
Y,1051405
Y,1051415
Y,1052762
Y,1052373
Y,1051590
Y,1051671
Y,1051423
Y,1051822
Y,1051410
Y,1051941
Y,1051371
Y,1052601
Y,1051487
Y,1051276
Y,1051673
Y,1051997
Y,1051287
Y,1051388
Y,1051990
Y,1051399
Y,1051332
Y,1051334
Y,1051443
Y,1051528
Y,1051849
Y,1051924
Y,1051422
Y,1051501
Y,1051594
Y,1051592
Y,1051718
Y,1051496
Y,1051501
Y,1051409
Y,1051573
Y,1051365
Y,1052668
Y,1051648
Y,1051394
Y,1051679
Y,1051249
Y,1051395
Y,1051500
Y,1051370
Y,1051685
Y,1051514
Y,1051436
Y,1051131
Y,1051639
Y,1052762
Y,1051642
Y,1051930
Y,1051248
Y,1051532
Y,1051298
Y,1059208
Y,1052577
Y,1051712
Y,1051533
Y,1051696
Y,1055365
Y,1052258
Y,1052506
Y,1052048
Y,1051651
Y,1051603
Y,1051456
Y,1052638
Y,1051391
Y,1051443
Y,1051244
Y,1052279
Y,1051347
Y,1051433
Y,1051503
Y,1051695
Y,1052909
Y,1051598
Y,1051461
Y,1051438
Y,1052530
Y,1051451
Y,1051437
Y,1051399
Y,1052119
Y,1051097
Y,1051246
Y,1051473
Y,1051189
Y,1051718
Y,1051409
Y,1051374
Y,1051165
Y,1051642
Y,1051541
Y,1051386
Y,1051196
Y,1051312
Y,1051486
Y,1051398
Y,1051522
Y,1052687
Y,1051021
Y,1052885
Y,1051363
Y,1051858
Y,1051717
Y,1051551
Y,1051531
Y,1052869
Y,1051676
Y,1051392
Y,1051349
Y,1051342
Y,1051487
Y,1052179
Y,1051137
Y,1051398
Y,1051614
Y,1052094
Y,1051299
Y,1052754
Y,1051368
Y,1051451
Y,1051355
Y,1051574
Y,1051526
Y,1053033
Y,1053233
Y,1051819
Y,1051533
Y,1052026
Y,1051419
Y,1051597
Y,1051662
Y,1051215
Y,1051265
Y,1051352
Y,1051534
Y,1051433
Y,1051292
Y,1051665
Y,1051482
Y,1052406
Y,1051658
Y,1051435
Y,1051514
Y,1051299
Y,1052502
Y,1051392
Y,1051691
Y,1051324
Y,1052688
Y,1051858
Y,1052063
Y,1051135
Y,1051502
Y,1052280
Y,1051213
Y,1051324
Y,1051152
Y,1054553
Y,1052278
Y,1051518
Y,1051345
Y,1051815
Y,1051419
Y,1051507
Y,1051340
Y,1051584
Y,1051537
Y,1051283
Y,1051493
Y,1052969
Y,1053238
Y,1051442
Y,1051359
Y,1051519
Y,1051389
Y,1051772
Y,1051381
Y,1051357
Y,1053059
Y,1051703
Y,1051430
Y,1051525
Y,1051326
Y,1051756
Y,1051138
Y,1051929
Y,1051499
Y,1051599
Y,1051386
Y,1051767
Y,1052438
Y,1051708
Y,1051397
Y,1051590
Y,1051367
Y,1051267
Y,1051650
Y,1052703
Y,1051510
Y,1051503
Y,1051571
Y,1051826
Y,1051428
Y,1052644
Y,1051394
Y,1051298
Y,1051423
Y,1052252
Y,1052157
Y,1051285
Y,1052279
Y,1051659
Y,1051377
Y,1051644
Y,1051347
Y,1051383
Y,1051926
Y,1051353
Y,1052555
Y,1051231
Y,1051300
Y,1051291
Y,1051786
Y,1051570
Y,1051880
Y,1052322
Y,1051488
Y,1051430
Y,1051274
Y,1051220
Y,1051366
Y,1051873
Y,1051382
Y,1051621
Y,1051453
Y,1051359
Y,1051456
Y,1051334
Y,1051385
Y,1052232
Y,1051270
Y,1051448
Y,1051175
Y,1051136
Y,1051770
Y,1051329
Y,1051297
Y,1051333
Y,1051644
Y,1051431
Y,1051982
Y,1051628
Y,1051433
Y,1051794
Y,1054180
Y,1051811
Y,1051866
Y,1052050
Y,1051687
Y,1051711
Y,1051361
Y,1051539
Y,1051644
Y,1051592
Y,1051287
Y,1051205
Y,1051374
Y,1052378
Y,1051577
Y,1051257
Y,1051364
Y,1052385
Y,1051543
Y,1051409
Y,1052499
Y,1051015
Y,1051515
Y,1052753
Y,1051571
Y,1051476
Y,1051562
Y,1051383
Y,1052803
Y,1051585
Y,1051346
Y,1051721
Y,1051812
Y,1051465
Y,1052479
Y,1051538
Y,1051341
Y,1051233
Y,1051357
Y,1051408
Y,1051345
Y,1051300
Y,1052168
Y,1051398
Y,1051121
Y,1051331
Y,1052742
Y,1051357
Y,1051408
Y,1051385
Y,1052635
Y,1055296
Y,1052121
Y,1051479
Y,1052130
Y,1053009
Y,1052178
Y,1051571
Y,1051501
Y,1050996
Y,1051304
Y,1052690
Y,1051489
Y,1051604
Y,1052221
Y,1051395
Y,1052512
Y,1051718
Y,1051300
Y,1052134
Y,1051470
Y,1051347
Y,1051343
Y,1051287
Y,1051358
Y,1051352
Y,1053177
Y,1051689
Y,1051572
Y,1051476
Y,1051566
Y,1051478
Y,1051448
Y,1051434
Y,1051513
Y,1051717
Y,1051181
Y,1051499
Y,1051764
Y,1051607
Y,1051587
Y,1051464
Y,1051416
Y,1051398
Y,1051382
Y,1051285
Y,1051376
Y,1051409
Y,1051630
Y,1051490
Y,1051229
Y,1051460
Y,1051435
Y,1051820
Y,1051549
Y,1051395
Y,1051332
Y,1051551
Y,1050910
Y,1051839
Y,1051374
Y,1051338
Y,1051810
Y,1051324
Y,1051459
Y,1051394
Y,1051856
Y,1051317
Y,1051425
Y,1051904
Y,1051778
Y,1051501
Y,1051239
Y,1051728
Y,1051436
Y,1051424
Y,1051328
Y,1051388
Y,1051485
Y,1051505
Y,1051306
Y,1051278
Y,1051309
Y,1051375
Y,1051737
Y,1051288
Y,1051182
Y,1053010
Y,1051471
Y,1051365
Y,1051617
Y,1051413
Y,1051688
Y,1051462
Y,1051492
Y,1051575
Y,1051745
Y,1051487
Y,1051397
Y,1051453
Y,1051253
Y,1052704
Y,1051529
Y,1051412
Y,1051277
Y,1051406
Y,1051284
Y,1051697
Y,1051418
Y,1051356
Y,1051670
Y,1051368
Y,1051336
Y,1051474
Y,1052427
Y,1051408
Y,1051526
Y,1050867
Y,1051318
Y,1051304
Y,1051354
Y,1051483
Y,1051436
Y,1051437
Y,1051404
Y,1051489
Y,1051618
Y,1051355
Y,1051374
Y,1051489
Y,1051455
Y,1051402
Y,1051627
Y,1052570
Y,1051131
Y,1051377
Y,1052198
Y,1051723
Y,1051664
Y,1051438
Y,1051107
Y,1051876
Y,1051513
Y,1051265
Y,1051375
Y,1051266
Y,1051378
Y,1052161
Y,1052384
Y,1051400
Y,1051431
Y,1052736
Y,1051522
Y,1051285
Y,1051328
Y,1051429
Y,1051659
Y,1051500
Y,1051389
Y,1051852
Y,1051385
Y,1051336
Y,1051468
Y,1051785
Y,1051391
Y,1051372
Y,1051335
Y,1051323
Y,1051366
Y,1051434
Y,1051298
Y,1051393
Y,1051246
Y,1051352
Y,1051323
Y,1051429
Y,1051114
Y,1051379
Y,1051364
Y,1051502
Y,1051484
Y,1052156
Y,1052013
Y,1051405
Y,1051465
Y,1051433
Y,1051159
Y,1051613
Y,1052121
Y,1051292
Y,1051385
Y,1051688
Y,1051515
Y,1051766
Y,1051181
Y,1052179
Y,1051500
Y,1051344
Y,1051632
Y,1051710
Y,1051660
Y,1051337
Y,1051272
Y,1052663
Y,1053881
Y,1051368
Y,1051142
Y,1051837
Y,1051444
Y,1051467
Y,1051633
Y,1051440
Y,1051164
Y,1051214
Y,1051358
Y,1051443
Y,1051785
Y,1051404
Y,1052123
Y,1051497
Y,1051613
Y,1051400
Y,1051405
Y,1052401
Y,1051366
Y,1051476
Y,1051427
Y,1051826
Y,1051467
Y,1051529
Y,1052336
Y,1052157
Y,1051573
Y,1051370
Y,1052297
Y,1051736
Y,1051567
Y,1051480
Y,1051524
Y,1051362
Y,1052372
Y,1051021
Y,1051290
Y,1051502
Y,1051347
Y,1051699
Y,1051510
Y,1052998
Y,1052456
Y,1051509
Y,1051673
Y,1051426
Y,1052902
Y,1051485
Y,1051259
Y,1051493
Y,1051292
Y,1051366
Y,1051387
Y,1051352
Y,1052838
Y,1051665
Y,1051295
Y,1051456
Y,1052650
Y,1051466
Y,1051228
Y,1051540
Y,1051359
Y,1051521
Y,1051527
Y,1051236
Y,1051213
Y,1051522
Y,1051723
Y,1051476
Y,1051495
Y,1052614
Y,1051101
Y,1053766
Y,1052940
Y,1051951
Y,1051552
Y,1051628
Y,1051465
Y,1051707
Y,1051517
Y,1051417
Y,1051302
Y,1052237
Y,1052291
Y,1051306
Y,1051267
Y,1051185
Y,1051324
Y,1051582
Y,1051456
Y,1051412
Y,1051449
Y,1051710
Y,1051468
Y,1051296
Y,1052448
Y,1051364
Y,1052165
Y,1051361
Y,1051417
Y,1051482
Y,1051398
Y,1051490
Y,1051426
Y,1051310
Y,1051959
Y,1051203
Y,1052261
Y,1051399
Y,1051806
Y,1052002
Y,1051663
Y,1051373
Y,1051639
Y,1051480
Y,1051686
Y,1052321
Y,1051323
Y,1051413
Y,1051084
Y,1051773
Y,1051375
Y,1053570
Y,1051453
Y,1051965
Y,1051425
Y,1051382
Y,1051329
Y,1051287
Y,1051456
Y,1051868
Y,1051408
Y,1051242
Y,1051224
Y,1051320
Y,1052297
Y,1056584
Y,1053000
Y,1051941
Y,1051844
Y,1051460
Y,1053068
Y,1051488
Y,1051214
Y,1052927
Y,1051230
Y,1051466
Y,1051289
Y,1051267
Y,1052166
Y,1051654
Y,1051543
Y,1052917
Y,1051271
Y,1051684
Y,1051423
Y,1051840
Y,1051750
Y,1051529
Y,1051370
Y,1051755
Y,1051416
Y,1052736
Y,1051494
Y,1051427
Y,1051330
Y,1051363
Y,1052121
Y,1051478
Y,1051436
Y,1051353
Y,1051479
Y,1052609
Y,1051521
Y,1051418
Y,1051368
Y,1051749
Y,1051795
Y,1051029
Y,1051326
Y,1051404
Y,1053036
Y,1051363
Y,1052069
Y,1051403
Y,1052107
Y,1051300
Y,1051500
Y,1052209
Y,1052194
Y,1051409
Y,1051367
Y,1051259
Y,1051794
Y,1051430
Y,1052043
Y,1051175
Y,1051562
Y,1051697
Y,1051744
Y,1051366
Y,1051319
Y,1051283
Y,1050894
Y,1051332
Y,1051452
Y,1051529
Y,1051394
Y,1051334
Y,1051436
Y,1051576
Y,1051391
Y,1051387
Y,1051391
Y,1051260
Y,1051352
Y,1051709
Y,1051384
Y,1051198
Y,1051361
Y,1051501
Y,1051375
Y,1052119
Y,1051623
Y,1051512
Y,1051390
Y,1051456
Y,1051357
Y,1052391
Y,1051406
Y,1051514
Y,1051453
Y,1051277
Y,1051248
Y,1052304
Y,1051093
Y,1051264
Y,1051397
Y,1051348
Y,1051501
Y,1051599
Y,1052565
Y,1051516
Y,1051375
Y,1051248
Y,1051431
Y,1051309
Y,1051531
Y,1051339
Y,1051075
Y,1051458
Y,1051735
Y,1051315
Y,1051408
Y,1051350
Y,1051638
Y,1051528
Y,1051262
Y,1050935
Y,1051646
Y,1051388
Y,1051307
Y,1051482
Y,1052853
Y,1050805
Y,1051584
Y,1051507
Y,1051696
Y,1051420
Y,1052763
Y,1051533
Y,1051429
Y,1051551
Y,1051720
Y,1052034
Y,1051436
Y,1051827
Y,1051343
Y,1051374
Y,1051526
Y,1052188
Y,1051344
Y,1051404
Y,1051349
Y,1051491
Y,1051343
Y,1051233
Y,1051331
Y,1051238
Y,1051305
Y,1051416
Y,1051571
Y,1051498
Y,1051495
Y,1051350
Y,1051655
Y,1051282
Y,1051286
Y,1051974
Y,1051785
Y,1051836
Y,1051311
Y,1051490
Y,1052737
Y,1051030
Y,1051386
Y,1051738
Y,1052379
