V1,V2
X,1067011.0
Y,963929.0
Y,944259.0
X,996109.0
X,1035690.0
X,1133002.0
Y,1134523.0
Y,897347.0
X,1148643.0
Y,1153453.0
X,917638.0
Y,1070101.0
Y,1018100.0
X,1379778.0
X,1101812.0
Y,937668.0
X,892758.0
Y,946599.0
X,1086121.0
Y,1156852.0
X,870417.0
X,993319.0
X,906708.0
Y,929519.0
X,1178033.0
Y,998359.0
Y,973530.0
Y,1017030.0
X,985220.0
Y,1149953.0
X,975060.0
Y,952229.0
Y,1016711.0
X,956359.0
Y,1044471.0
Y,1027300.0
Y,996660.0
X,855117.0
X,1009210.0
Y,949609.0
X,866207.0
Y,934559.0
X,990639.0
X,1159553.0
Y,973700.0
Y,946429.0
X,917138.0
X,985619.0
X,999750.0
X,1201523.0
Y,1030320.0
X,934219.0
Y,982379.0
X,1040970.0
X,1003469.0
Y,1197394.0
X,970640.0
Y,941588.0
X,1022820.0
Y,1007070.0
X,1387907.0
Y,901238.0
Y,1054071.0
X,959929.0
Y,967399.0
Y,1068991.0
X,971179.0
X,1043491.0
Y,1006679.0
Y,1044111.0
X,1152703.0
X,969620.0
Y,970529.0
Y,1096432.0
X,888047.0
Y,971939.0
Y,999030.0
Y,872857.0
Y,1012730.0
Y,1223734.0
X,1106882.0
Y,877637.0
X,1009300.0
X,988300.0
Y,840926.0
Y,936388.0
X,993580.0
X,1114852.0
X,862947.0
X,1000020.0
X,946718.0
X,823776.0
X,896198.0
Y,921868.0
X,932878.0
X,888327.0
X,940829.0
Y,1046920.0
X,1064421.0
X,900628.0
X,983010.0
Y,945798.0
X,998060.0
Y,853096.0
X,924638.0
X,928468.0
X,914428.0
X,1367267.0
Y,1025560.0
X,1017870.0
Y,864357.0
Y,1143302.0
X,1223214.0
X,1033871.0
X,989459.0
Y,1100132.0
Y,919168.0
Y,1127842.0
X,1034480.0
X,994940.0
Y,933508.0
X,1020670.0
X,1026261.0
X,883237.0
X,993710.0
Y,986409.0
Y,841806.0
Y,914368.0
X,976959.0
X,1024921.0
X,882517.0
X,987129.0
Y,994109.0
Y,986330.0
X,909328.0
Y,858237.0
X,942328.0
Y,1007470.0
X,960699.0
X,1120862.0
X,1103912.0
X,920898.0
Y,1044951.0
X,1101512.0
Y,873177.0
Y,1083111.0
X,1121512.0
X,1009270.0
X,1098531.0
X,1345547.0
Y,983769.0
Y,990369.0
Y,1083151.0
X,1049651.0
Y,1433709.0
Y,1247024.0
X,991830.0
Y,1005290.0
Y,1218364.0
Y,946739.0
Y,907048.0
Y,986880.0
Y,1264975.0
X,901048.0
Y,1150552.0
Y,1115012.0
X,978099.0
Y,1058751.0
Y,1009500.0
X,894818.0
Y,959759.0
Y,1273335.0
X,1030800.0
Y,892237.0
X,959299.0
X,1061040.0
X,1004959.0
Y,1315057.0
Y,1058101.0
X,1037450.0
Y,998680.0
X,1127642.0
Y,889948.0
X,900008.0
X,987870.0
X,1175333.0
X,893638.0
X,1084901.0
X,977249.0
X,1093902.0
X,963239.0
X,1108882.0
X,1394617.0
X,926718.0
X,995210.0
Y,1017771.0
Y,1134172.0
Y,1190413.0
X,1061032.0
X,949469.0
Y,1020270.0
X,1000130.0
X,1027310.0
Y,968479.0
X,1004680.0
Y,1011970.0
X,960769.0
Y,883968.0
X,1228834.0
Y,953019.0
X,951308.0
X,1343957.0
Y,988859.0
Y,893037.0
X,1429908.0
Y,1060631.0
Y,935889.0
Y,1144453.0
X,1042241.0
Y,1004060.0
Y,996660.0
X,1024490.0
Y,922939.0
X,964309.0
X,1084121.0
Y,1137813.0
Y,872257.0
Y,1011780.0
Y,988970.0
X,918818.0
Y,1334036.0
Y,987750.0
Y,1052451.0
Y,1035480.0
X,1109182.0
X,1240604.0
Y,1134332.0
X,1148143.0
X,1152953.0
X,1011310.0
X,1123822.0
X,1337297.0
X,929718.0
X,1007290.0
X,1019130.0
Y,866037.0
Y,1186113.0
X,1024310.0
X,1018920.0
Y,996900.0
Y,1014530.0
Y,1116732.0
Y,874128.0
Y,1040320.0
X,1024740.0
Y,963249.0
Y,967069.0
X,985319.0
Y,1041131.0
Y,984990.0
X,1013720.0
X,1501029.0
X,923118.0
Y,1044560.0
Y,985039.0
X,924088.0
Y,999189.0
Y,990869.0
Y,994900.0
Y,872787.0
Y,945959.0
Y,1125432.0
X,1001659.0
X,1062870.0
X,1018280.0
Y,1020350.0
Y,876167.0
Y,1048861.0
X,1045011.0
Y,955329.0
Y,1027360.0
Y,893347.0
X,1013860.0
Y,867127.0
Y,1018070.0
X,1056281.0
X,915198.0
Y,1001919.0
X,1315476.0
Y,970549.0
Y,1026051.0
X,999499.0
Y,1025670.0
Y,976270.0
X,1016140.0
X,1070281.0
Y,952559.0
X,1017480.0
X,1037010.0
X,927928.0
Y,870547.0
X,1028220.0
X,1310996.0
Y,917269.0
X,923268.0
X,1062721.0
X,1000280.0
Y,1210074.0
X,1494600.0
X,893427.0
Y,971489.0
Y,1061261.0
Y,1069621.0
X,987129.0
Y,1059050.0
X,1302705.0
X,891707.0
Y,921649.0
Y,1068421.0
X,966399.0
X,1116622.0
X,1260835.0
Y,1017910.0
X,1034790.0
Y,1092971.0
X,988890.0
Y,898008.0
X,1079732.0
X,1436958.0
X,882127.0
X,990880.0
Y,947819.0
X,988470.0
X,1205524.0
X,1012500.0
X,1003829.0
Y,943039.0
X,1066961.0
Y,1198434.0
Y,978069.0
X,1040591.0
Y,1067321.0
Y,932858.0
Y,1046050.0
X,1295956.0
Y,918388.0
X,1131033.0
Y,1027101.0
X,1079852.0
Y,886328.0
X,985869.0
Y,1063141.0
X,920908.0
Y,948929.0
X,1009590.0
X,1360707.0
X,952289.0
X,1040921.0
Y,1017140.0
Y,929319.0
X,1027870.0
X,909928.0
Y,972049.0
X,906628.0
X,1017090.0
Y,996999.0
X,1003710.0
X,1153133.0
X,1057521.0
X,911668.0
Y,1054731.0
X,997039.0
X,1041721.0
X,924308.0
Y,914469.0
Y,995639.0
Y,977679.0
X,1009650.0
X,1004870.0
Y,1007780.0
Y,909148.0
Y,931019.0
Y,1038691.0
Y,931078.0
X,1063991.0
X,1027080.0
Y,1125203.0
Y,939908.0
X,908738.0
X,1098421.0
X,864947.0
X,1116742.0
Y,1043380.0
Y,903617.0
X,895368.0
X,973729.0
X,1027201.0
X,884497.0
X,1088091.0
X,1109812.0
Y,880687.0
Y,915018.0
Y,951039.0
Y,1103122.0
Y,868248.0
Y,919818.0
Y,1092472.0
Y,853057.0
Y,964319.0
Y,864208.0
Y,1004670.0
Y,985670.0
X,1051221.0
X,1033491.0
X,1123392.0
Y,1410048.0
Y,986969.0
X,1000740.0
Y,903088.0
X,1090482.0
X,976419.0
Y,963009.0
Y,1041330.0
Y,1024020.0
X,980759.0
X,894478.0
X,1031141.0
Y,994429.0
X,918638.0
Y,933658.0
Y,999400.0
X,987469.0
Y,935339.0
X,1097972.0
Y,966759.0
Y,952679.0
X,1057711.0
Y,1063880.0
X,1003580.0
X,960689.0
Y,1052001.0
Y,1048981.0
X,894167.0
X,1033440.0
X,963270.0
X,895887.0
Y,981039.0
X,1025340.0
Y,1006730.0
Y,869167.0
Y,1003000.0
Y,1071491.0
X,938428.0
Y,975579.0
X,996380.0
X,920618.0
Y,886497.0
X,993780.0
Y,946259.0
X,891878.0
X,1002680.0
Y,995790.0
X,1361537.0
Y,942189.0
Y,1031331.0
Y,1143263.0
X,931919.0
X,1073611.0
X,1116522.0
X,863917.0
X,1088271.0
X,984720.0
X,1116642.0
X,964519.0
X,1047381.0
Y,1073101.0
Y,918528.0
Y,1023750.0
X,956288.0
Y,1008730.0
X,1074181.0
X,1059152.0
X,1054931.0
X,1021760.0
Y,1028020.0
Y,1095231.0
Y,1073922.0
X,1186753.0
X,979669.0
Y,938338.0
Y,973979.0
Y,996329.0
X,1059091.0
X,930258.0
X,1215884.0
X,1013710.0
Y,1031070.0
Y,1109012.0
Y,972009.0
X,962929.0
Y,998559.0
X,1109842.0
X,1043011.0
Y,1023929.0
Y,995030.0
Y,924508.0
Y,1020140.0
Y,978300.0
Y,1116752.0
Y,1307695.0
X,1114673.0
X,1144093.0
Y,1174553.0
Y,945469.0
Y,1267755.0
X,1104662.0
Y,982030.0
X,999739.0
Y,968068.0
X,908448.0
X,1130362.0
X,1040781.0
Y,1137583.0
X,955518.0
Y,1035211.0
X,1071451.0
X,965229.0
X,1063540.0
X,1030860.0
Y,1064251.0
Y,1001750.0
X,1131753.0
X,997109.0
X,915547.0
Y,1019320.0
X,1176913.0
X,923128.0
Y,990939.0
Y,978409.0
Y,930298.0
X,972469.0
X,952058.0
X,918488.0
Y,982409.0
X,999339.0
X,1034411.0
X,1071171.0
Y,984500.0
X,1099631.0
Y,1005360.0
Y,891108.0
X,966389.0
Y,879598.0
Y,961519.0
Y,984369.0
Y,907809.0
X,1332806.0
X,948319.0
Y,912098.0
Y,1002480.0
X,901628.0
Y,990530.0
X,995440.0
X,982919.0
Y,937739.0
Y,957749.0
Y,1104662.0
X,952409.0
Y,1042711.0
X,1146032.0
X,1247114.0
X,1083281.0
X,911028.0
Y,971789.0
X,883118.0
X,957079.0
X,1071781.0
Y,987370.0
X,1020180.0
Y,1112532.0
X,1035690.0
X,1036801.0
Y,1035480.0
Y,1214504.0
Y,963789.0
X,1114542.0
X,1113591.0
X,933888.0
Y,1022750.0
Y,1170703.0
X,1019110.0
Y,958319.0
X,1045551.0
X,1035420.0
X,962109.0
Y,1287346.0
Y,1115882.0
X,903618.0
X,1023750.0
X,978439.0
X,1010360.0
X,1029460.0
X,1058491.0
X,1026110.0
X,999860.0
X,987170.0
Y,1064021.0
Y,966839.0
Y,1101662.0
Y,1142583.0
X,921798.0
Y,1089631.0
Y,988039.0
Y,1151572.0
Y,967099.0
X,1283475.0
X,1524990.0
Y,1001250.0
X,1057211.0
Y,923048.0
Y,871097.0
X,1049080.0
X,1086412.0
Y,1007720.0
X,1238874.0
Y,877187.0
Y,979490.0
Y,948559.0
Y,958739.0
Y,922208.0
X,915587.0
X,1260565.0
X,1034470.0
Y,1007280.0
X,1119962.0
Y,897617.0
Y,924089.0
Y,1001330.0
X,889377.0
Y,1302615.0
Y,974279.0
Y,1038741.0
Y,1003610.0
Y,1244194.0
X,974889.0
Y,947829.0
Y,1181823.0
X,884667.0
X,1026280.0
X,984009.0
Y,1147912.0
Y,1056440.0
X,1114182.0
X,969719.0
Y,953249.0
X,1178163.0
Y,1132362.0
Y,878387.0
X,990700.0
Y,897488.0
Y,943028.0
X,1003100.0
Y,996330.0
X,1487859.0
X,1027240.0
X,1251085.0
Y,1119132.0
X,973168.0
X,1095642.0
Y,1022410.0
Y,913628.0
Y,873247.0
X,998880.0
X,1013860.0
X,930529.0
Y,1090572.0
Y,917328.0
X,951339.0
X,989910.0
Y,1059641.0
Y,977909.0
X,872717.0
Y,911798.0
X,977149.0
X,910578.0
Y,1037741.0
X,1055961.0
Y,1247974.0
Y,945458.0
X,1024210.0
Y,1156403.0
Y,882357.0
X,1023040.0
Y,998300.0
Y,920668.0
Y,925928.0
X,1079112.0
Y,1083791.0
X,968590.0
Y,979090.0
X,957489.0
Y,918618.0
Y,965139.0
Y,1000759.0
Y,1089871.0
X,900038.0
Y,1061911.0
Y,970980.0
X,880457.0
X,924958.0
Y,1516690.0
Y,925698.0
X,984840.0
Y,1150873.0
Y,1126493.0
Y,912108.0
Y,1047020.0
X,1100581.0
Y,949979.0
X,1084901.0
Y,1003480.0
X,1023471.0
X,988619.0
X,995410.0
Y,1004140.0
Y,911348.0
X,968789.0
X,3210824.0
Y,1024930.0
X,911328.0
Y,969228.0
X,1025190.0
Y,981569.0
Y,877868.0
X,982770.0
X,981690.0
Y,946199.0
Y,965708.0
Y,988570.0
Y,1028720.0
Y,862337.0
Y,1002880.0
Y,982359.0
Y,897137.0
Y,898158.0
X,876187.0
Y,960648.0
X,882417.0
X,885378.0
X,927588.0
Y,1002189.0
X,905858.0
Y,969809.0
X,947188.0
X,1176433.0
Y,847476.0
X,893797.0
X,1373278.0
Y,866427.0
X,980189.0
Y,1029671.0
Y,943608.0
X,887598.0
Y,973019.0
Y,961389.0
Y,946188.0
Y,909998.0
Y,972579.0
X,935398.0
X,911458.0
Y,1043480.0
X,1044381.0
X,1023180.0
X,876037.0
X,1007829.0
X,952219.0
X,944739.0
X,910748.0
Y,1020130.0
X,1000500.0
X,872848.0
X,874497.0
X,984130.0
X,888097.0
X,873208.0
Y,891458.0
X,984729.0
Y,992129.0
X,873258.0
Y,974089.0
Y,936779.0
Y,904378.0
X,966968.0
Y,892028.0
X,980600.0
Y,871778.0
X,965569.0
X,981560.0
Y,905888.0
Y,876708.0
X,989169.0
X,1010020.0
Y,888878.0
Y,866357.0
Y,974809.0
Y,949048.0
X,921448.0
Y,910478.0
Y,956419.0
Y,1191283.0
X,856877.0
X,1006369.0
X,1002660.0
X,907348.0
Y,1064431.0
Y,1017740.0
X,987070.0
X,1280335.0
X,1011060.0
X,1016629.0
Y,871337.0
X,866047.0
Y,1130932.0
X,1026471.0
Y,897458.0
Y,944519.0
Y,987419.0
Y,915489.0
X,852087.0
X,989880.0
X,1057991.0
X,956939.0
Y,865007.0
Y,874867.0
Y,936138.0
Y,856897.0
Y,848596.0
X,1024970.0
X,1006229.0
X,906618.0
Y,893627.0
X,1023410.0
X,1034491.0
Y,859177.0
Y,966489.0
Y,960299.0
X,909518.0
X,890158.0
Y,969189.0
X,944769.0
Y,872388.0
X,905808.0
X,955579.0
Y,984000.0
Y,908098.0
X,967008.0
Y,881717.0
X,1044611.0
Y,857187.0
Y,1000629.0
Y,994599.0
X,969279.0
Y,846227.0
X,1103661.0
Y,1323416.0
X,955579.0
Y,1045601.0
X,931328.0
X,1050140.0
X,896928.0
X,1164273.0
Y,1044231.0
X,878337.0
Y,1006979.0
X,993689.0
X,1022400.0
Y,930289.0
Y,1069721.0
X,1027480.0
Y,930899.0
Y,1009650.0
X,1019190.0
Y,891128.0
X,883437.0
Y,995700.0
X,1010970.0
X,872418.0
X,878767.0
Y,997340.0
Y,1009880.0
X,912118.0
Y,1001100.0
Y,1018650.0
Y,1040060.0
X,884658.0
Y,1001250.0
X,1000370.0
Y,844996.0
X,879508.0
Y,961490.0
Y,950089.0
X,943229.0
X,948889.0
X,1016390.0
Y,1053311.0
X,873237.0
X,982890.0
X,984899.0
X,880297.0
X,863257.0
X,991419.0
Y,1309885.0
X,895918.0
Y,983930.0
X,1001190.0
X,1062321.0
X,888917.0
X,975779.0
X,983750.0
Y,936189.0
Y,923908.0
X,1043880.0
X,1022140.0
X,925048.0
Y,964089.0
Y,713684.0
Y,880027.0
X,948399.0
Y,1045470.0
Y,984979.0
X,960509.0
X,904937.0
Y,1050151.0
X,1044170.0
Y,905198.0
X,1055800.0
Y,1006290.0
X,984409.0
X,881417.0
X,917618.0
X,1028500.0
Y,912668.0
Y,982960.0
X,998860.0
Y,975459.0
X,877497.0
Y,905478.0
X,1008070.0
Y,1008009.0
Y,862047.0
X,1096892.0
X,1015630.0
X,896098.0
Y,1014191.0
X,1000139.0
X,998679.0
X,894448.0
Y,973690.0
Y,1647432.0
Y,901458.0
X,1005650.0
X,1034710.0
X,890878.0
X,979259.0
X,940159.0
Y,1222025.0
Y,980199.0
Y,1015640.0
X,1096581.0
X,974979.0
X,1055031.0
Y,1038510.0
Y,933528.0
Y,942229.0
X,978380.0
X,1055271.0
Y,914618.0
Y,954389.0
X,1040221.0
X,1002780.0
X,859467.0
X,1004970.0
Y,1011200.0
Y,889507.0
Y,967669.0
X,885008.0
Y,1103612.0
X,913418.0
Y,1055421.0
X,956159.0
Y,998890.0
Y,883237.0
Y,1027210.0
Y,1087202.0
X,1101082.0
Y,1022430.0
X,1068181.0
Y,1032631.0
Y,898998.0
X,1017820.0
Y,1046991.0
Y,975610.0
Y,1046040.0
X,1031090.0
Y,1047831.0
Y,1012470.0
Y,1029811.0
Y,1071461.0
X,915519.0
Y,1062251.0
Y,1034360.0
Y,1046981.0
X,1060840.0
X,1043391.0
Y,986499.0
Y,914218.0
Y,972919.0
X,1051851.0
X,1377067.0
X,1049060.0
X,1017800.0
Y,1074461.0
X,1044981.0
X,1131932.0
Y,974339.0
Y,1067571.0
Y,1099612.0
Y,1002000.0
X,940929.0
Y,1048110.0
X,1066041.0
X,969280.0
Y,1062441.0
X,932878.0
X,1005580.0
X,931168.0
X,998650.0
X,932859.0
Y,966870.0
X,1072461.0
X,1104442.0
Y,981189.0
X,1037791.0
Y,1052721.0
X,1069581.0
Y,905998.0
Y,930649.0
Y,1065861.0
X,968089.0
X,1068091.0
X,1088671.0
X,1109182.0
X,975809.0
Y,1076861.0
X,1064152.0
Y,876247.0
Y,1092982.0
Y,1025760.0
X,910608.0
X,1044391.0
X,1121862.0
X,1009600.0
Y,1012459.0
Y,1034410.0
X,1064951.0
X,1222994.0
Y,1030260.0
X,1070631.0
Y,933859.0
X,1031801.0
Y,932459.0
Y,893357.0
Y,971820.0
Y,1018171.0
X,1007440.0
X,975109.0
X,1006480.0
Y,1071771.0
X,932468.0
X,1005250.0
Y,1021440.0
X,1141382.0
X,994510.0
Y,979249.0
X,1279626.0
X,954609.0
Y,1140572.0
X,1179813.0
Y,993060.0
X,1092861.0
X,1068251.0
Y,971870.0
X,1013110.0
X,1123303.0
X,1044511.0
Y,904667.0
Y,945429.0
Y,1095191.0
X,992760.0
X,981950.0
Y,1168153.0
Y,954909.0
X,989000.0
Y,1088332.0
Y,1079071.0
Y,928548.0
Y,1079502.0
X,1086571.0
X,1096962.0
Y,1100351.0
X,972649.0
X,1021340.0
Y,1335037.0
Y,1072591.0
X,979379.0
Y,978079.0
Y,1029760.0
Y,961248.0
Y,900258.0
Y,990109.0
Y,1122992.0
X,1008050.0
Y,990790.0
Y,967199.0
Y,1097151.0
X,1030781.0
X,1084561.0
X,1089571.0
X,975849.0
Y,985759.0
Y,1054521.0
X,959788.0
Y,1025640.0
Y,972739.0
Y,949909.0
X,1072691.0
Y,1139402.0
Y,1212344.0
X,1041970.0
X,1156073.0
Y,1116212.0
X,1006170.0
X,975369.0
X,1121033.0
X,1007879.0
Y,1027600.0
X,1067552.0
X,1025950.0
X,1080431.0
Y,1158743.0
Y,938449.0
Y,1020640.0
X,1068281.0
Y,919809.0
X,927708.0
Y,1110882.0
Y,1096461.0
X,1014610.0
X,963429.0
Y,1635872.0
Y,994290.0
X,1079541.0
Y,972819.0
Y,962769.0
Y,1012030.0
X,1061401.0
X,1350647.0
X,966310.0
Y,1126372.0
Y,1029340.0
X,1170833.0
Y,1101231.0
Y,1040041.0
X,996569.0
X,1000120.0
X,1124892.0
Y,1066270.0
Y,1011100.0
Y,1044711.0
Y,1054861.0
X,971509.0
X,1039501.0
X,1056311.0
X,1105882.0
X,1110532.0
X,1004300.0
Y,980030.0
Y,1115292.0
Y,1095911.0
X,1024371.0
Y,1063192.0
X,1047831.0
X,1033400.0
X,1073271.0
Y,1074751.0
Y,1066581.0
Y,979780.0
X,1119992.0
Y,1240165.0
X,1355276.0
Y,1082331.0
Y,965839.0
X,1003600.0
X,1167053.0
X,1023410.0
X,1109332.0
Y,1099032.0
X,1017740.0
X,1001800.0
Y,1121702.0
X,1013070.0
X,975029.0
X,1061941.0
Y,1074952.0
X,969749.0
Y,1124613.0
X,1085232.0
X,957859.0
Y,975309.0
X,1521089.0
Y,1038310.0
Y,958579.0
X,1051141.0
X,1115802.0
X,963879.0
Y,1116702.0
X,1147742.0
X,1015190.0
Y,1072812.0
Y,1026601.0
X,1005480.0
X,1014240.0
X,1103812.0
X,1033080.0
Y,1006769.0
X,1189773.0
Y,997129.0
Y,942159.0
Y,1076932.0
X,982659.0
X,982179.0
Y,978569.0
X,1049541.0
Y,1073332.0
Y,1023890.0
X,1072031.0
X,1180574.0
X,964179.0
Y,1011780.0
X,1072261.0
Y,1034040.0
X,1103252.0
X,1031620.0
X,992110.0
X,1372287.0
X,1124502.0
Y,966879.0
Y,1001340.0
X,1342896.0
X,1062271.0
X,1105142.0
X,1415718.0
X,1077281.0
X,978490.0
X,1059221.0
X,1027190.0
X,1354646.0
X,1100411.0
X,1102352.0
X,1198323.0
Y,1121972.0
Y,1197854.0
X,1071341.0
Y,1092201.0
X,1134182.0
X,966159.0
X,1133363.0
Y,1146023.0
X,977879.0
Y,945389.0
X,1117482.0
X,1054091.0
Y,1045450.0
X,1105902.0
Y,952349.0
X,1068381.0
X,1161543.0
Y,1105451.0
X,950459.0
Y,1126662.0
X,1113021.0
X,945608.0
Y,1038990.0
Y,1059952.0
X,997209.0
Y,1080151.0
Y,1099452.0
Y,946618.0
Y,971649.0
X,1054481.0
Y,1109952.0
Y,967710.0
Y,1031231.0
Y,1149843.0
Y,940079.0
Y,1079722.0
Y,993920.0
Y,985439.0
Y,1055291.0
Y,1059471.0
X,1142432.0
Y,1000430.0
Y,1160763.0
X,1480169.0
X,1022921.0
Y,1077141.0
X,1148983.0
Y,924668.0
X,954419.0
X,1091712.0
Y,942369.0
Y,1093821.0
Y,1105382.0
Y,996310.0
Y,1051421.0
X,984539.0
X,1013960.0
X,1007520.0
X,1083232.0
X,1098692.0
Y,983839.0
X,1096331.0
X,1134622.0
X,1064450.0
Y,1283745.0
X,1301186.0
X,1173083.0
X,1179813.0
X,1162163.0
X,1042121.0
Y,1032031.0
X,1141113.0
Y,958089.0
Y,1087591.0
X,1043031.0
Y,1015111.0
X,1058411.0
Y,1084281.0
X,1025461.0
Y,985710.0
X,1036590.0
X,979899.0
X,1053110.0
Y,1075631.0
X,1050511.0
X,1004090.0
Y,1124192.0
X,1215694.0
X,1055801.0
X,1113152.0
X,1521400.0
Y,1078162.0
Y,1030100.0
X,1167993.0
X,1087931.0
Y,1139692.0
X,1058631.0
X,1033250.0
Y,1118282.0
X,1236575.0
Y,1043461.0
Y,1086372.0
Y,1145482.0
X,1088121.0
X,1177293.0
Y,1175383.0
X,953048.0
Y,1090151.0
X,1041150.0
Y,1085232.0
Y,1098871.0
X,1186063.0
Y,998799.0
Y,1161243.0
X,1135692.0
Y,1030560.0
Y,1139593.0
X,1155543.0
Y,1022861.0
Y,1003600.0
Y,1163853.0
X,1043680.0
X,1045001.0
X,1075330.0
Y,999009.0
Y,1035331.0
Y,1120262.0
X,1010129.0
X,1003440.0
Y,1159393.0
X,1035701.0
X,1065401.0
X,1205703.0
Y,1074961.0
X,1209144.0
Y,1165863.0
X,1093022.0
Y,999320.0
Y,1164373.0
X,1044191.0
X,1106682.0
Y,1118253.0
X,1135522.0
Y,1101741.0
X,1117891.0
Y,1065332.0
Y,1053441.0
X,1418358.0
Y,1127822.0
Y,1004560.0
Y,1580451.0
Y,1115172.0
Y,1116432.0
X,1127703.0
X,1039321.0
X,1176784.0
X,1151442.0
X,1060401.0
Y,1136072.0
Y,1249114.0
X,1138673.0
X,1073181.0
X,1096042.0
X,1095662.0
X,1207314.0
X,1059891.0
X,1078802.0
Y,1110261.0
Y,1348736.0
X,1082491.0
X,1110221.0
X,1167553.0
Y,1014280.0
X,1086462.0
Y,1350497.0
X,992060.0
Y,1158533.0
X,1182053.0
Y,1070481.0
Y,1035690.0
Y,1113032.0
Y,1129732.0
X,1114422.0
Y,1069071.0
Y,1032031.0
Y,1660753.0
Y,1166573.0
Y,1175634.0
Y,1023871.0
Y,993530.0
X,1027321.0
Y,1144023.0
X,1178852.0
X,1038741.0
Y,1200843.0
Y,1174533.0
X,1056611.0
X,1504690.0
Y,1009300.0
X,1193573.0
Y,1072471.0
X,1009440.0
Y,1071831.0
X,1145372.0
Y,1113812.0
X,1004140.0
X,1139092.0
Y,1024150.0
X,1289276.0
Y,1098102.0
X,1276405.0
Y,1113862.0
X,1151492.0
Y,1144752.0
X,1038780.0
Y,1323935.0
X,1063061.0
X,1378687.0
X,1023880.0
X,1032841.0
Y,1257385.0
Y,1064650.0
X,1058861.0
X,1038691.0
X,1250364.0
Y,1031330.0
X,1314246.0
Y,1193294.0
X,999270.0
Y,1031480.0
X,1372187.0
X,1057471.0
X,1394057.0
X,1111912.0
X,1022260.0
X,1711824.0
X,1380937.0
Y,1336566.0
X,1580821.0
X,1060031.0
Y,1014160.0
Y,1685204.0
X,1164023.0
X,1246875.0
Y,1430148.0
X,1153533.0
Y,1453658.0
X,1390898.0
Y,1129212.0
Y,1174343.0
Y,1418068.0
X,1171843.0
Y,1061791.0
Y,1113072.0
X,1499800.0
X,1020850.0
X,1472919.0
Y,1341797.0
Y,1122112.0
X,1128923.0
Y,1091292.0
Y,1129522.0
X,1371656.0
Y,1029270.0
X,1152923.0
X,1258195.0
X,1020480.0
X,1381508.0
X,1561651.0
X,1053830.0
Y,1052810.0
Y,1217594.0
Y,1052591.0
Y,1243135.0
Y,1312296.0
Y,1309326.0
Y,1133642.0
X,1116812.0
X,1402018.0
X,1179703.0
Y,1036740.0
X,1155613.0
X,1242975.0
X,992020.0
X,1084901.0
X,1117732.0
X,1030790.0
Y,1282445.0
Y,1091821.0
X,1029561.0
X,1745555.0
Y,1577431.0
X,1280486.0
Y,1109442.0
X,1059551.0
Y,1048791.0
Y,1216974.0
Y,1032500.0
Y,1214934.0
Y,1058430.0
X,1063791.0
X,1268756.0
X,1071792.0
X,1012410.0
X,1109292.0
Y,1002100.0
Y,1039901.0
Y,1188034.0
Y,1021860.0
X,1081921.0
Y,1108242.0
Y,1222604.0
X,1083111.0
Y,1112512.0
Y,1054541.0
X,1111832.0
X,1319546.0
X,1078752.0
Y,1017490.0
X,1182484.0
Y,1078991.0
X,1242075.0
X,1115072.0
Y,1201993.0
Y,1039011.0
Y,1111822.0
Y,1349446.0
X,1116713.0
X,1223214.0
X,1179523.0
X,1118722.0
Y,1143503.0
X,1349756.0
Y,1320966.0
Y,1137222.0
Y,1052041.0
X,1096872.0
Y,1288276.0
Y,1165813.0
Y,1031701.0
X,1142702.0
Y,1063691.0
Y,1166493.0
Y,1126382.0
X,1117062.0
X,1139843.0
X,1230104.0
Y,1109032.0
Y,1059661.0
Y,1111022.0
Y,1031840.0
Y,1675993.0
Y,1137222.0
X,1136802.0
X,1172343.0
X,1373827.0
X,1271595.0
X,1125622.0
X,1103902.0
X,1157403.0
Y,1152723.0
X,1146693.0
Y,1028561.0
Y,1105362.0
X,1024440.0
Y,1101451.0
Y,1162082.0
Y,1127342.0
X,1270535.0
Y,1149533.0
Y,1002270.0
Y,1066651.0
Y,1127862.0
Y,1167153.0
Y,1135703.0
Y,1176793.0
X,1019240.0
Y,1024760.0
Y,1162573.0
Y,1053601.0
Y,1269075.0
Y,1202764.0
Y,1073551.0
X,1164834.0
Y,1023120.0
X,1055801.0
X,1138962.0
X,1236224.0
X,1175173.0
Y,1150803.0
X,1079721.0
Y,1091962.0
X,1135663.0
Y,1142143.0
Y,1011790.0
Y,1081921.0
X,1236894.0
Y,1031681.0
Y,1493629.0
Y,1238475.0
X,1011100.0
Y,1181064.0
X,1153993.0
Y,982919.0
Y,1259605.0
X,1337116.0
Y,1043641.0
X,1074491.0
Y,1152723.0
Y,1123612.0
Y,1206644.0
Y,1155692.0
X,1038771.0
Y,1095542.0
X,1360287.0
X,1054921.0
Y,1169783.0
Y,1163173.0
Y,1058021.0
Y,1116792.0
X,1119602.0
X,1073711.0
X,1095691.0
X,1184283.0
Y,1058381.0
X,1164773.0
X,1139162.0
Y,1002200.0
Y,1099711.0
X,1156362.0
X,1053981.0
X,1110982.0
Y,1189253.0
Y,1039831.0
Y,1137253.0
X,1219704.0
Y,1038260.0
Y,1066181.0
X,1315436.0
Y,1005180.0
X,1134183.0
Y,1131042.0
X,978899.0
Y,1150232.0
X,1025170.0
Y,1367867.0
Y,1321026.0
X,1121602.0
Y,1044401.0
Y,1129782.0
Y,1132572.0
Y,1050431.0
Y,1143053.0
X,1124722.0
